"input_model","fitted_model","participant","nLL","lambda","beta","tau","recency","surprise_plus","asymmetry"
"null","full",2,121.377720582787,7.73248373288661,-36.6434194380417,-3.30095342701443,-122.437841697186,-77.4841878847842,-2.11959342565387
"null","full",2,121.321790207203,3.73611100898326,-24.4463430692628,-0.247047583121284,-417.907879281455,-77.4841878847842,-2.11959342565387
"null","full",2,119.894756877835,-1.94508337070519,-8.88725820012026,-2.37121622351829,625.147493069311,-77.4841878847842,-2.11959342565387
"null","full",3,121.95861783217,6.33985456854065,-42.8301138927895,-1.33141593479307,-368.639171589166,457.031535992708,-3.61063395161182
"null","full",3,120.162533096071,-5.61848202444846,-45.7756720566654,-2.07395753263895,664.552227459261,457.031535992708,-3.61063395161182
"null","full",3,120.574010883977,-4.69951192486476,-44.9913509083981,-2.12954394414495,944.867236234667,457.031535992708,-3.61063395161182
"null","full",3,121.416875515967,-4.32355110225478,-1.19464914554576,-2.92861175243026,826.072878505518,457.031535992708,-3.61063395161182
"null","full",3,120.652134948636,4.54309989096702,-29.2870232772437,-0.44939144356998,585.93739710095,457.031535992708,-3.61063395161182
"null","full",3,119.94285558344,-6.42457816757463,-36.0282102898813,-1.9569487719681,706.481875878205,457.031535992708,-3.61063395161182
"null","full",3,120.50953118854,-9.2191573775329,-45.5327625164258,-2.07847190691265,782.127087341275,457.031535992708,-3.61063395161182
"null","full",4,123.005521960011,5.45198871433908,-9.78476272768787,-7.99263418463357,73.4965921149221,91.8685783235692,0.564930676934008
"null","full",4,117.678335418553,4.23423012417813,-33.4325110772625,-1.12464017578959,-295.533151017623,91.8685783235692,0.564930676934008
"null","full",4,119.885986011291,4.24525441967405,-47.3716111542137,-3.28953827961179,-9.43069039867254,91.8685783235692,0.564930676934008
"null","full",4,131.955417751552,0.338026454225425,0.446670805104077,-1.79358308427976,128.195293982327,91.8685783235692,0.564930676934008
"null","full",4,119.894336391122,6.69859628681575,-48.5140479396302,-4.71821249375163,-403.377059029639,91.8685783235692,0.564930676934008
"null","full",4,120.461132067121,1.52128787190289,-28.063875301315,-1.77861218468779,-450.320015661418,91.8685783235692,0.564930676934008
"null","full",4,120.096851219342,6.04129569424508,-1.79368623773877,-1.35744301095594,-314.942308126566,91.8685783235692,0.564930676934008
"null","full",5,113.591735523152,-4.21317866287095,-39.8332550794575,-2.94351699417898,45.669687699605,-726.433236957444,-1.91524957381186
"null","full",5,94.8745679800115,-5.38776181662419,-46.2996427281717,-2.94476265910808,-954.562135227022,-726.433236957444,-1.91524957381186
"null","full",5,92.3815964373157,-9.68964286192635,-49.5019045575266,-2.95635268163273,50.6498417637434,-726.433236957444,-1.91524957381186
"null","full",5,121.730893428877,-5.44357765269819,-21.3992461725499,-2.92881883437329,-718.258636250071,-726.433236957444,-1.91524957381186
"null","full",5,218.752779517887,-2.3262894421698,-28.9719996413786,-9.98730251122026,272.867250305644,-726.433236957444,-1.91524957381186
"null","full",5,56.0423516586779,-1.21978149351451,-41.863638219249,-2.75570920518683,42.7393991005644,-726.433236957444,-1.91524957381186
"null","full",5,139.261810357903,-4.5398420093559,-43.6582600508381,-3.04187150275681,-120.069351522185,-726.433236957444,-1.91524957381186
"null","full",6,119.934292351869,0.619213854786826,-27.0283716753808,-1.87487717959115,-508.131775580023,393.985560878918,2.18185570628024
"null","full",6,126.337899742913,3.57460588810744,6.35614914957611,-8.35758553009419,163.537150499092,393.985560878918,2.18185570628024
"null","full",6,121.985574974953,4.16745020306317,-42.8602258750415,-0.759069890719276,-214.535515481092,393.985560878918,2.18185570628024
"null","full",6,122.053885973895,2.55999043823121,-0.468409398598761,0.0144122262979121,630.770021839936,393.985560878918,2.18185570628024
"null","full",6,121.167527457932,3.09297423248976,6.62451100301862,3.48863729911384,675.636338772326,393.985560878918,2.18185570628024
"null","full",6,116.19681506501,0.212632148098736,-40.8613070103999,-2.05426114254705,-541.852576099336,393.985560878918,2.18185570628024
"null","full",6,118.134467814741,0.517006876063228,-21.7032864991194,-1.75250689063906,-563.533396460116,393.985560878918,2.18185570628024
"null","full",7,119.338910554062,-0.475768817798032,2.31212767491702,-4.1661281612229,494.013188928861,31.1235059052706,4.00840785049825
"null","full",7,119.803400086981,2.42757386171396,-0.212110352879219,0.0553596564176859,687.005787614647,31.1235059052706,4.00840785049825
"null","full",7,140.351227925806,2.03655806623618,-0.247785515392219,-0.439082239158303,-880.771489359742,31.1235059052706,4.00840785049825
"null","full",7,118.777878197443,2.75610386895496,-3.18086747443707,-0.223899386443932,590.139039280518,31.1235059052706,4.00840785049825
"null","full",7,124.304835012008,0.0496356108416549,-0.409103697165847,-1.37378503844089,620.442145656575,31.1235059052706,4.00840785049825
"null","full",7,120.055789282335,2.35954142131118,-18.5898852872673,0.109788108278139,737.113535435334,31.1235059052706,4.00840785049825
"null","full",7,122.411797660312,2.59220410913458,1.04044085719595,-0.0538674471747192,359.939823306352,31.1235059052706,4.00840785049825
"null","full",8,0.029982014387056,-9.93688475380456,-44.1628645467703,-9.99904325837734,364.868128216621,58.3326033919178,2.11163162253797
"null","full",8,110.158714371184,-6.36806891658105,-14.7073150372622,-8.281564918609,331.582974249857,58.3326033919178,2.11163162253797
"null","full",8,161.194148595914,-5.39228036830793,-46.4937098381515,-9.99999938325067,395.442275454551,58.3326033919178,2.11163162253797
"null","full",8,0.029982014387056,-4.06511661846006,-46.609412355095,-9.99886866278593,222.342939333779,58.3326033919178,2.11163162253797
"null","full",8,0.029982014387056,-6.51498911577118,-44.7218231536899,-9.99853960426662,222.291163313355,58.3326033919178,2.11163162253797
"null","full",8,0.029982014387056,-7.07480587686044,-47.207073657097,-9.99458271589261,222.075385371133,58.3326033919178,2.11163162253797
"null","full",8,0.029982014387056,-3.76859608578786,-47.1184753893248,-9.99221686629882,359.542326063352,58.3326033919178,2.11163162253797
"null","full",9,119.997494709524,2.04204757677964,-49.6633654938266,-0.513519684225784,817.530177679376,-374.242133554071,5.40823358825521
"null","full",9,126.473553954622,4.2731277084462,-37.7081818184529,-3.20731359603633,111.002156169023,-374.242133554071,5.40823358825521
"null","full",9,119.493192485334,2.02617471227529,-37.9077133911895,-0.307057159052738,717.990655584876,-374.242133554071,5.40823358825521
"null","full",9,119.89673037191,1.75666610505841,-3.59055410257573,-3.07015450395524,421.843070655314,-374.242133554071,5.40823358825521
"null","full",9,119.803644000555,2.41347563184481,-34.7892700360715,-0.240102713454257,259.896132125837,-374.242133554071,5.40823358825521
"null","full",9,125.240860173917,4.18958759929262,-4.72710580901627,-9.31864678659901,755.597277478967,-374.242133554071,5.40823358825521
"null","full",9,120.887014714084,2.23917350638658,-1.84224143158644,-3.19169770088047,888.725194561501,-374.242133554071,5.40823358825521
"null","full",10,120.067199614163,7.19236857723445,-15.2067571112672,-9.72998061683029,-104.545814592966,228.319542625593,-6.65378878541737
"null","full",10,119.894763639919,4.20875125142503,-20.6535759620077,-6.18740514450813,-146.734116475358,228.319542625593,-6.65378878541737
"null","full",10,140.195272265103,6.80142224491411,-40.8216613331539,-9.17833320068425,-325.531752736606,228.319542625593,-6.65378878541737
"null","full",10,119.894763639919,3.14380726777017,-15.1505015894585,-4.02929528508454,-385.940964691252,228.319542625593,-6.65378878541737
"null","full",10,119.512092080043,6.48044790919894,-40.4128831507221,-8.6648133659945,-282.332648312418,228.319542625593,-6.65378878541737
"null","full",10,120.054928088353,5.80192748408067,-17.7061148919165,-6.79326443234749,-64.6630480198401,228.319542625593,-6.65378878541737
"null","full",10,119.774334703268,5.53869205921178,-43.2573418225105,-6.24779080040753,-141.472364813089,228.319542625593,-6.65378878541737
"null","full",11,121.596982981704,1.9264558032155,-39.7093858068872,-2.05265964697645,791.683109942824,16.3498428848266,-8.65315473638475
"null","full",11,119.114984124463,1.21584580297543,4.16332400234948,4.00433397145744,-480.483067075801,16.3498428848266,-8.65315473638475
"null","full",11,132.906871997315,-0.400258155042776,3.55415775504504,-4.46802661047048,331.729418664341,16.3498428848266,-8.65315473638475
"null","full",11,120.652540986591,1.95394966620406,-32.6016555695051,0.607718771488288,-580.142532415029,16.3498428848266,-8.65315473638475
"null","full",11,122.180109693184,1.25066430263195,4.04686159992666,3.45707265577577,-562.818158155628,16.3498428848266,-8.65315473638475
"null","full",11,132.662501869343,5.37037424577152,7.97812246846741,-1.55916162050611,490.521291954536,16.3498428848266,-8.65315473638475
"null","full",11,120.210188257408,1.69948961120099,2.36524214047387,2.13193989950876,-524.078822340631,16.3498428848266,-8.65315473638475
"null","full",12,0.029982014387056,-6.53257245415164,-45.6595768136461,-9.99999958646568,-459.873273523926,-528.76628983696,5.88164080865681
"null","full",12,66.4386272153473,-7.3686174857721,-47.6342407583834,-9.99999998581155,414.444171823561,-528.76628983696,5.88164080865681
"null","full",12,66.4386883067635,-9.86953611222703,-49.978005752532,-9.99999879273378,106.598673234467,-528.76628983696,5.88164080865681
"null","full",12,0.029982014387056,-4.59649431096968,-42.7882220855796,-9.9999998537903,72.1238085447828,-528.76628983696,5.88164080865681
"null","full",12,0.029982014387056,-7.47986174995783,-47.9131615797517,-9.99999940508189,-773.068346940321,-528.76628983696,5.88164080865681
"null","full",12,66.4387003789363,-7.41186582923502,-25.4734505192571,-9.99999864347251,-157.554832691301,-528.76628983696,5.88164080865681
"null","full",12,0.029982014387056,-7.91030615482999,-40.4255499624573,-9.99999885214958,740.053602075457,-528.76628983696,5.88164080865681
"null","full",13,120.043849251781,-0.363202016926647,-13.9098164705481,-1.67725717512353,762.540808294473,-656.353958052542,-0.0729120664929352
"null","full",13,122.248929437799,0.738578410796479,-13.9141250375582,-1.47338044536116,957.456300543989,-656.353958052542,-0.0729120664929352
"null","full",13,120.547409106932,-0.463953399399982,-13.8228520169797,-1.78267297677244,662.324668307692,-656.353958052542,-0.0729120664929352
"null","full",13,119.510998313842,0.58954641500052,-40.8565791323781,-1.2143872761057,926.92546878962,-656.353958052542,-0.0729120664929352
"null","full",13,120.02842176618,-0.322710013343334,-46.457394970489,-1.61244986867303,724.848787706707,-656.353958052542,-0.0729120664929352
"null","full",13,123.624973153296,6.40239465516061,-15.6443368369086,-1.34767273377736,-707.174586132169,-656.353958052542,-0.0729120664929352
"null","full",13,119.943165315994,0.108079130203482,-19.0005147197929,-1.37945594099574,997.064407313667,-656.353958052542,-0.0729120664929352
"null","full",14,116.55008554884,0.0205447638800664,4.5146772239836,-6.46696892918278,-30.6140777627484,-453.352403961666,0.30522948989999
"null","full",14,117.53386818604,-1.08084553599338,2.81355010083014,-4.46331589424751,-169.138788159152,-453.352403961666,0.30522948989999
"null","full",14,116.881600249432,0.331979365219573,5.15601987632598,-9.14049778318989,-537.966361016398,-453.352403961666,0.30522948989999
"null","full",14,116.772884016479,0.307433651998222,5.11236320333822,-6.18454330291132,-95.8700353441284,-453.352403961666,0.30522948989999
"null","full",14,116.697904756404,-0.799304541932299,1.34329032812433,-2.45084734526901,43.4814247459535,-453.352403961666,0.30522948989999
"null","full",14,117.768927418016,-1.37147781499443,0.577839100491167,-8.03608931726671,50.8008222040072,-453.352403961666,0.30522948989999
"null","full",14,119.47561208225,-0.980550979556013,2.14780847857548,-3.9175125779573,-545.805656764151,-453.352403961666,0.30522948989999
"null","full",15,0.029982014387056,-2.34736673042219,-45.6878617463471,-9.99999989663303,342.301905094897,-604.606451001018,4.03748702025901
"null","full",15,66.4386316031888,-3.72560819530247,-49.4913512872748,-9.99999990011974,573.584925106066,-604.606451001018,4.03748702025901
"null","full",15,66.4386294921629,-8.49414330099424,-45.5053825262555,-9.99999994134676,-558.360681419124,-604.606451001018,4.03748702025901
"null","full",15,0.029982014387056,-8.34578514772017,-49.0022594518391,-9.99999997913356,271.823567123464,-604.606451001018,4.03748702025901
"null","full",15,66.4386459027183,-5.36865147320346,-41.9764823622166,-9.99999962085883,-897.093410195503,-604.606451001018,4.03748702025901
"null","full",15,0.029982014387056,-4.19458575366092,-29.2833892858411,-9.99999984938799,-544.213141594539,-604.606451001018,4.03748702025901
"null","full",15,0.029982014387056,-4.97307877705876,-49.5672295133536,-9.99999997757553,-956.667343969458,-604.606451001018,4.03748702025901
"null","full",16,120.385126444709,2.07268597509433,-2.61088192417038,-0.696434284477536,-123.86443924389,221.559851184504,-3.57823906311047
"null","full",16,121.892819799855,0.484200141936208,-44.5907003748679,-1.10747849314836,-976.660161447166,221.559851184504,-3.57823906311047
"null","full",16,120.551532232617,6.19041391708024,6.66003012319106,1.50794671920517,562.647644490857,221.559851184504,-3.57823906311047
"null","full",16,132.628771409762,6.25089516032782,8.23521104940327,-1.72633421096373,674.441592452857,221.559851184504,-3.57823906311047
"null","full",16,133.071076376023,0.652473393982495,5.1957780919598,-8.70762329082936,-355.834432502808,221.559851184504,-3.57823906311047
"null","full",16,119.530311463483,2.52620738203729,3.95276414596268,2.48227605356721,-801.741061161202,221.559851184504,-3.57823906311047
"null","full",16,120.651028924202,5.95710446139611,-0.187825919744722,-4.81324800872181,963.774926749874,221.559851184504,-3.57823906311047
"null","full",17,121.73861642173,5.27219852280048,-48.038962087594,-9.0621483956524,140.407920274477,746.632249701471,-1.90848310666449
"null","full",17,119.899466381654,5.26449551157932,-28.1765853839751,-8.86465716540699,902.728266548365,746.632249701471,-1.90848310666449
"null","full",17,123.938179360138,-0.798087492112853,2.77785291336477,-5.45155114369643,42.8061345131842,746.632249701471,-1.90848310666449
"null","full",17,121.388831225392,3.91540462890087,-23.3383935533907,-6.22315700338674,132.361261190094,746.632249701471,-1.90848310666449
"null","full",17,122.017367511245,-0.498092223743975,2.11992390546948,-2.41019278299063,12.8640001639724,746.632249701471,-1.90848310666449
"null","full",17,119.925264524551,-0.895357155241072,3.07122027070075,-7.75105444714427,422.140658625969,746.632249701471,-1.90848310666449
"null","full",17,122.216927616982,5.57652417898631,-40.0222213000715,-0.975202398858642,316.578865171224,746.632249701471,-1.90848310666449
"null","full",18,119.892893815132,-0.0828087148463385,-25.6238514525733,-2.60724731292754,-1.28789216692148,24.3092709416359,-4.85929561024841
"null","full",18,108.644022589224,0.084901312890114,-13.5256441720101,-2.55632768649475,-320.500378443494,24.3092709416359,-4.85929561024841
"null","full",18,128.93497309415,-1.23223430791294,-31.5535333924557,-9.93981329843464,427.275365014454,24.3092709416359,-4.85929561024841
"null","full",18,120.055585256411,-0.358083552778856,-13.3956327628958,-2.72255382943025,56.0034554618514,24.3092709416359,-4.85929561024841
"null","full",18,119.936570481559,-0.142656128686115,-15.1933066822578,-2.58261973876851,-22.3505387620968,24.3092709416359,-4.85929561024841
"null","full",18,99.5088981232154,-0.404178834332115,-12.573760405734,-2.50410172196098,-176.770142038096,24.3092709416359,-4.85929561024841
"null","full",18,119.421094276354,-0.363743278448139,-12.6080490579816,-3.02930621707576,232.904168841764,24.3092709416359,-4.85929561024841
"null","full",19,96.6963766434709,-8.53506707017032,-48.7858300196427,-9.99435737998773,843.773063164192,91.2071252280996,0.65881932654867
"null","full",19,79.6214799113539,-7.11335207300819,-46.8579654180207,-9.98581210052894,742.568476031536,91.2071252280996,0.65881932654867
"null","full",19,78.627125974441,-3.23988908978657,-48.1177992002262,-9.99435327585624,833.859016503394,91.2071252280996,0.65881932654867
"null","full",19,77.6882867886105,-6.26677590525783,-47.2260962500576,-9.97831463864916,892.634239979088,91.2071252280996,0.65881932654867
"null","full",19,119.823281530963,-9.99180818693164,-38.4366618090743,-3.40751948006128,-439.140988839919,91.2071252280996,0.65881932654867
"null","full",19,69.6093869642801,-6.29800986104957,-47.7418598773836,-9.99742672013837,802.317538154104,91.2071252280996,0.65881932654867
"null","full",19,115.787266426642,-8.59546932170995,-48.5874903775611,-9.99687231518531,654.414437546295,91.2071252280996,0.65881932654867
"null","full",20,119.415989036309,-4.41878031161129,-26.5303775658731,-1.22386694127637,-692.062434131209,214.423203010825,9.9146326771006
"null","full",20,139.246560501551,-8.12261224596251,4.31374413050959,-6.25536257907866,-463.081583358097,214.423203010825,9.9146326771006
"null","full",20,119.812098598946,-1.7839868628262,-18.5874832013602,-1.21674224979515,-711.776063228721,214.423203010825,9.9146326771006
"null","full",20,121.008559995998,-2.44479274952921,-21.5493793312178,-1.39271217350555,-140.987907753422,214.423203010825,9.9146326771006
"null","full",20,118.897558122618,-4.84211087504992,-16.7436969372131,-1.21711496549229,-362.348205323075,214.423203010825,9.9146326771006
"null","full",20,118.766974451958,-1.76395985535861,-33.5372144572903,-1.15743471435798,-895.944357297571,214.423203010825,9.9146326771006
"null","full",20,125.825039570737,-5.88246765735894,2.31955785258859,-8.82822268669329,242.950907563324,214.423203010825,9.9146326771006
"null","full",21,118.679666123835,0.411723278927293,4.88039985040823,-7.80142194414904,269.4421042275,-107.639982142569,0.516302411742624
"null","full",21,118.74999571663,-4.15943584015058,4.54106153017415,-9.89115691967072,659.951977144779,-107.639982142569,0.516302411742624
"null","full",21,122.222818140909,0.860558718849946,0.257003213465209,-0.121472312994302,519.721685952697,-107.639982142569,0.516302411742624
"null","full",21,125.159942847687,1.32925484715044,6.14359269516063,-5.06251541431993,408.832944463938,-107.639982142569,0.516302411742624
"null","full",21,132.252589374323,-1.27904897090048,2.77551950994748,-6.21933996527812,408.227568634252,-107.639982142569,0.516302411742624
"null","full",21,119.000793948399,1.47384246020141,6.67487535867711,-6.17213830984205,503.049373240992,-107.639982142569,0.516302411742624
"null","full",21,118.83265400964,-6.967329444019,3.24656489696535,-9.02129210749375,443.634025985126,-107.639982142569,0.516302411742624
"null","full",22,116.811262900113,1.0384676342898,7.73977731499373,-8.75032256008506,-220.925289602756,-66.8758036054085,6.06739943864406
"null","full",22,116.656281911432,0.957145071194317,7.31436461900521,-1.65947935403109,-493.603638963343,-66.8758036054085,6.06739943864406
"null","full",22,115.898255189315,-0.521831887126845,2.62309760553035,0.609409566078838,-470.380801143176,-66.8758036054085,6.06739943864406
"null","full",22,116.872632152597,-0.444739747294491,1.78607799883356,-0.217966145589676,-654.310277495299,-66.8758036054085,6.06739943864406
"null","full",22,119.563685595759,-0.266703786499414,0.907588230955209,-0.689307963475585,-536.422900709473,-66.8758036054085,6.06739943864406
"null","full",22,117.540985043086,-0.876948211086595,3.43353658641803,-1.91379998446111,-315.523375784914,-66.8758036054085,6.06739943864406
"null","full",22,123.092881144361,1.20224827263404,8.27678508624652,-9.02746210922149,-641.812350188868,-66.8758036054085,6.06739943864406
"null","full",23,119.185990366023,3.88681493090377,2.09901653072387,-0.634474257429698,181.050414005355,-227.842182788093,0.436585247109585
"null","full",23,122.057574443048,4.28671852417225,6.32233743189423,2.06430725741675,-625.963128890763,-227.842182788093,0.436585247109585
"null","full",23,120.531370933173,6.19503470987562,7.26728355133728,1.75106070914867,515.83420431933,-227.842182788093,0.436585247109585
"null","full",23,119.295953529174,1.10641485080123,4.88266856409609,3.84444331422993,-248.684203501934,-227.842182788093,0.436585247109585
"null","full",23,120.443843988422,4.0174308583612,6.01610172763467,2.26288578801018,268.956285296298,-227.842182788093,0.436585247109585
"null","full",23,120.650982065115,2.99621628738195,1.8294644504874,-0.246035001974272,571.558278768055,-227.842182788093,0.436585247109585
"null","full",23,121.438085114089,1.72875278208615,1.39958322667513,0.756444773174823,608.291926328093,-227.842182788093,0.436585247109585
"null","full",24,115.565584986663,-0.446696071684894,3.75246504081228,1.66028645011278,-659.080337094208,-268.29086849466,3.07034646968257
"null","full",24,116.672670077296,-0.410628706775115,3.07064461594396,0.964696001240707,-252.700651989427,-268.29086849466,3.07034646968257
"null","full",24,118.336939020513,-0.249055470041323,3.8435530482765,2.07914142098756,-466.287950519472,-268.29086849466,3.07034646968257
"null","full",24,116.380820122221,-0.520239143653196,3.81307862475521,1.20092238691688,-342.288934253111,-268.29086849466,3.07034646968257
"null","full",24,116.242200069825,-0.318464426349,2.98011937809911,1.25374474146867,-110.949828130238,-268.29086849466,3.07034646968257
"null","full",24,116.00655207308,-0.417967706779905,1.79906360920676,-0.172874680599682,-425.249931464451,-268.29086849466,3.07034646968257
"null","full",24,117.670308014501,-1.00322053078915,3.88502652197258,-3.43933706962476,-930.956275500586,-268.29086849466,3.07034646968257
"null","full",25,119.972132556615,6.55755431292693,-9.90057992308158,-1.04078622082957,-104.812652221863,85.5499527016745,1.8296800952186
"null","full",25,120.260280752264,6.9704023647264,-45.8243234912565,-9.54249993748084,-177.985566202551,85.5499527016745,1.8296800952186
"null","full",25,120.817556724288,3.39080021473265,-1.96979007227186,-0.176720269816544,455.992088763675,85.5499527016745,1.8296800952186
"null","full",25,120.148094167207,2.7193613661315,-3.69392583769544,0.121449619566547,480.349348392338,85.5499527016745,1.8296800952186
"null","full",25,119.390451143999,-4.97228572590607,3.98978730663657,-8.26518000089519,-428.711597544252,85.5499527016745,1.8296800952186
"null","full",25,138.99401992291,-8.18906916335043,3.75481475291698,-8.79885962061489,-276.433042688668,85.5499527016745,1.8296800952186
"null","full",25,125.707831734753,1.86051070324645,9.28159896592367,-4.1700691741878,234.499348409536,85.5499527016745,1.8296800952186
"null","full",26,0.029982014387056,-9.13908125640762,-45.7254260291428,-9.99999996864925,-200.79926660502,-303.97804453969,-1.74360560622293
"null","full",26,0.029982014387056,-2.14332581658514,-36.4223733654358,-9.99999994364518,-166.244067085096,-303.97804453969,-1.74360560622293
"null","full",26,66.4386279962794,-2.53030430283622,-46.9924276704081,-9.99999997056043,563.22214106687,-303.97804453969,-1.74360560622293
"null","full",26,0.029982014387056,-7.0772899505172,-47.8895798402837,-9.99999976056963,93.3261112299695,-303.97804453969,-1.74360560622293
"null","full",26,0.029982014387056,-7.9869224270924,-45.7967105912151,-9.9999997152892,-891.250440577972,-303.97804453969,-1.74360560622293
"null","full",26,66.4386409696084,-8.31092506703964,-40.3304177746723,-9.99999971719943,-656.5146820413,-303.97804453969,-1.74360560622293
"null","full",26,0.029982014387056,-7.52004655194452,-46.5361309860871,-9.9999988118522,-355.325476111782,-303.97804453969,-1.74360560622293
"null","full",27,99.9089289615147,3.27518042345612,-12.6935521001033,-6.34867861234752,-127.8620911374,897.454856273895,-8.26874795911392
"null","full",27,146.763303317412,3.57109128252974,-34.6551639644114,-6.73359139735071,-334.969223112147,897.454856273895,-8.26874795911392
"null","full",27,195.729327149098,-1.2440106738265,-30.9327991540014,-9.99728851798348,-767.185074396046,897.454856273895,-8.26874795911392
"null","full",27,126.915778304947,3.77004867458396,-33.230244549711,-7.3990733797146,-87.3131134887701,897.454856273895,-8.26874795911392
"null","full",27,97.1472114674639,3.43556313010603,-38.7680394625763,-6.48690563940267,-21.5968286206529,897.454856273895,-8.26874795911392
"null","full",27,110.976373917896,3.58520333416954,-49.3523632142126,-6.85425268776306,-18.2106651324626,897.454856273895,-8.26874795911392
"null","full",27,106.312146391269,3.39510227460323,-38.2021313180866,-6.22907157442502,-251.319171848578,897.454856273895,-8.26874795911392
"null","full",28,118.584576717267,5.21918718623902,-7.96744586258259,-0.76417080882024,765.13063497229,-606.092388742783,-0.153545184172301
"null","full",28,119.779898150351,3.90161881096807,-40.9128893786423,-0.318578671801855,-821.258982618916,-606.092388742783,-0.153545184172301
"null","full",28,121.131619326465,5.20168004091829,-25.0666756276346,-0.842957607884705,-814.212423704851,-606.092388742783,-0.153545184172301
"null","full",28,120.991112116657,6.12290064989566,0.507559754326138,-1.16070810156673,354.233693140252,-606.092388742783,-0.153545184172301
"null","full",28,139.431672274887,-9.26478751463249,4.0909152767344,1.90237122536014,223.937019571352,-606.092388742783,-0.153545184172301
"null","full",28,121.104129969338,5.59683224036321,2.1266023354981,-0.820780461626542,463.373452453269,-606.092388742783,-0.153545184172301
"null","full",28,121.78579621041,4.46384685579687,-2.28908430117327,-0.364338398135939,665.616427479745,-606.092388742783,-0.153545184172301
"null","full",29,120.854499190327,-1.18256290908903,-24.3720063318851,-1.77541504694671,-679.227248614932,365.191023190195,1.73211276065558
"null","full",29,120.382264613182,-0.363712593759574,-4.55680546349498,-1.76875777991951,-834.341111626626,365.191023190195,1.73211276065558
"null","full",29,122.555208042964,2.10481519560958,-40.7524214359,-0.125614282456607,-649.730248319187,365.191023190195,1.73211276065558
"null","full",29,120.134458142246,-0.450081992673904,-36.1487922782013,-1.77146234134019,-601.5402298098,365.191023190195,1.73211276065558
"null","full",29,119.333762258755,-0.0874339516398561,-10.2082554841531,-1.78806478294243,-309.631433194522,365.191023190195,1.73211276065558
"null","full",29,119.143622283969,-0.331221237306696,-13.0432439112132,-1.81279912921306,-826.317000788076,365.191023190195,1.73211276065558
"null","full",29,121.535544188164,-6.0960167993835,-12.8888295424917,-1.79043104876138,-726.955656913393,365.191023190195,1.73211276065558
"null","full",30,119.582069696105,-0.377737290675673,-1.35052982857107,-3.03394621510505,18.2284838097127,318.521613398431,9.3609803834862
"null","full",30,120.137721816196,8.79748242370811,-21.0714751217212,-3.42492643680347,-872.833303269877,318.521613398431,9.3609803834862
"null","full",30,122.47936201451,1.95156895712153,3.32785430188073,2.39796585196169,93.6763165518641,318.521613398431,9.3609803834862
"null","full",30,125.735366956774,-4.18709373739047,3.08239534610928,-7.98111166800102,-624.172564595938,318.521613398431,9.3609803834862
"null","full",30,128.394757392133,-1.27609172018189,2.17893836166058,-6.96411850121925,-558.830574729604,318.521613398431,9.3609803834862
"null","full",30,119.423748163445,-1.21021505237258,-0.874984721030296,-6.344893930373,64.2119759173747,318.521613398431,9.3609803834862
"null","full",30,119.986321951749,-0.861709133588812,2.04978076410523,-4.09720617544359,71.9672605553556,318.521613398431,9.3609803834862
"null","null",1,118.359427384034,-2.42334246653253,-45.8741785622776,-1.04409545939471,NA,NA,NA
"null","null",1,119.332490155757,-8.01243217326675,-48.8749732321409,-1.23809312720047,NA,NA,NA
"null","null",1,119.383473315847,-3.69981920174933,-49.0429758986518,-1.17668897984745,NA,NA,NA
"null","null",1,121.109223458943,-4.66297411438889,-39.6665833729451,-1.37612492819289,NA,NA,NA
"null","null",1,119.886092674485,-7.13818042319585,-37.1503913048701,-1.19521490824395,NA,NA,NA
"null","null",1,119.511343548526,-5.76061933447686,-42.3177241396388,-1.17917252068054,NA,NA,NA
"null","null",1,118.736286172657,-4.798512744388,-36.0712719922375,-1.11015206787491,NA,NA,NA
"null","null",2,132.976549524289,8.06886122867703,10.0362829819355,-4.12419727361677,NA,NA,NA
"null","null",2,120.538443861866,0.546373179010758,-1.56915885435376,0.24701688198779,NA,NA,NA
"null","null",2,119.802969034624,7.17394519136003,10.0550374881034,-0.208361220410994,NA,NA,NA
"null","null",2,119.533353680474,8.52113324777073,10.0852436716506,-5.40233899372688,NA,NA,NA
"null","null",2,119.475126028547,8.43043472640997,10.0808259786372,-7.95927049041715,NA,NA,NA
"null","null",2,119.594010672099,4.38014580536379,9.84226176562449,-9.64761203620583,NA,NA,NA
"null","null",2,119.623139358442,5.59098386017173,9.97872639880148,-5.16267560449515,NA,NA,NA
"null","null",3,119.894763639919,7.86453676398489,-23.1582477962737,-2.14849581702914,NA,NA,NA
"null","null",3,119.934416983425,-2.15783084639971,-38.7073557756587,-0.633356273267202,NA,NA,NA
"null","null",3,119.774490196351,-9.2998517325165,-42.1736904255769,-0.618532249028042,NA,NA,NA
"null","null",3,119.431190711455,-2.14579905326777,-38.4715196475588,-0.300662025251866,NA,NA,NA
"null","null",3,120.294089947844,-2.14223939334493,-37.6528825409548,-0.727320210505501,NA,NA,NA
"null","null",3,120.759259061946,7.87574107300845,1.43982929982702,-2.38831162810812,NA,NA,NA
"null","null",3,120.179046632054,-6.88130238406402,-41.3820076417882,-0.778848377636414,NA,NA,NA
"null","null",4,121.992164478029,9.74084606931413,10.0708277008138,-0.75405003738315,NA,NA,NA
"null","null",4,119.5166330748,2.66740405152426,9.08032217211405,2.60175064912643,NA,NA,NA
"null","null",4,120.561159446417,5.07459612358981,8.87349637100079,3.97636753150944,NA,NA,NA
