"UID","scenario","env","x","y","est","conf"
194,"Memory Condition",2,0,8,85,7
194,"Memory Condition",2,1,0,81,9
194,"Memory Condition",2,3,0,77,10
194,"Memory Condition",2,5,9,85,7
194,"Memory Condition",2,8,7,73,6
194,"Memory Condition",2,3,3,83,6
194,"Memory Condition",2,8,1,72,7
194,"Memory Condition",2,8,3,37,8
195,"Baseline Condition",1,3,8,70,9
195,"Baseline Condition",1,6,6,6,8
195,"Baseline Condition",1,6,9,23,8
195,"Baseline Condition",1,8,3,16,10
195,"Baseline Condition",1,2,4,45,6
195,"Baseline Condition",1,5,8,12,9
195,"Baseline Condition",1,3,5,14,8
195,"Baseline Condition",1,5,3,31,4
195,"Baseline Condition",1,4,2,39,4
195,"Baseline Condition",1,7,6,25,2
196,"Memory Condition",0,3,8,35,9
196,"Memory Condition",0,8,0,54,3
196,"Memory Condition",0,6,3,39,7
196,"Memory Condition",0,7,6,33,4
196,"Memory Condition",0,1,3,32,7
196,"Memory Condition",0,6,10,68,6
196,"Memory Condition",0,8,2,41,4
196,"Memory Condition",0,10,5,54,6
196,"Memory Condition",0,7,3,42,4
196,"Memory Condition",0,5,0,30,2
197,"Baseline Condition",19,6,2,50,8
197,"Baseline Condition",19,6,1,44,8
197,"Baseline Condition",19,8,9,42,1
197,"Baseline Condition",19,3,9,48,4
197,"Baseline Condition",19,10,7,31,0
197,"Baseline Condition",19,8,5,43,1
197,"Baseline Condition",19,10,6,28,0
197,"Baseline Condition",19,7,0,28,5
197,"Baseline Condition",19,9,2,30,4
197,"Baseline Condition",19,10,0,40,0
199,"Baseline Condition",4,3,4,14,7
199,"Baseline Condition",4,0,0,11,0
199,"Baseline Condition",4,1,4,11,1
199,"Baseline Condition",4,2,7,60,1
199,"Baseline Condition",4,2,8,56,1
199,"Baseline Condition",4,3,0,5,6
199,"Baseline Condition",4,4,6,21,9
199,"Baseline Condition",4,2,3,31,5
199,"Baseline Condition",4,2,6,23,4
199,"Baseline Condition",4,4,7,17,8
202,"Memory Condition",6,7,0,36,4
202,"Memory Condition",6,3,2,63,7
202,"Memory Condition",6,5,2,55,7
202,"Memory Condition",6,8,1,23,7
202,"Memory Condition",6,4,2,58,6
202,"Memory Condition",6,1,10,74,3
202,"Memory Condition",6,5,10,19,4
202,"Memory Condition",6,6,0,34,7
202,"Memory Condition",6,9,10,85,8
202,"Memory Condition",6,2,0,61,3
203,"Baseline Condition",19,10,7,32,1
203,"Baseline Condition",19,0,8,20,7
203,"Baseline Condition",19,6,7,53,6
203,"Baseline Condition",19,8,4,52,8
203,"Baseline Condition",19,7,7,46,3
203,"Baseline Condition",19,5,10,30,0
203,"Baseline Condition",19,1,10,20,7
203,"Baseline Condition",19,6,10,34,1
203,"Baseline Condition",19,5,0,30,6
203,"Baseline Condition",19,6,3,60,4
204,"Memory Condition",18,0,5,60,7
204,"Memory Condition",18,0,2,20,8
204,"Memory Condition",18,9,3,37,3
204,"Memory Condition",18,6,2,59,9
204,"Memory Condition",18,9,1,47,3
204,"Memory Condition",18,5,9,55,8
204,"Memory Condition",18,10,7,36,7
204,"Memory Condition",18,8,5,38,8
204,"Memory Condition",18,1,5,62,7
204,"Memory Condition",18,4,1,34,2
205,"Baseline Condition",18,2,4,26,8
205,"Baseline Condition",18,1,6,36,8
205,"Baseline Condition",18,1,0,46,7
205,"Baseline Condition",18,4,3,30,7
205,"Baseline Condition",18,1,3,40,6
205,"Baseline Condition",18,0,4,36,6
205,"Baseline Condition",18,0,9,23,7
205,"Baseline Condition",18,8,5,61,6
205,"Baseline Condition",18,9,2,38,4
205,"Baseline Condition",18,9,1,32,4
207,"Baseline Condition",9,6,1,55,7
207,"Baseline Condition",9,3,7,32,7
207,"Baseline Condition",9,1,2,34,6
207,"Baseline Condition",9,9,0,34,0
207,"Baseline Condition",9,7,0,53,7
207,"Baseline Condition",9,8,3,59,9
207,"Baseline Condition",9,1,8,32,6
207,"Baseline Condition",9,1,7,22,4
207,"Baseline Condition",9,0,1,49,6
207,"Baseline Condition",9,10,6,51,3
208,"Memory Condition",8,3,1,23,0
208,"Memory Condition",8,0,5,62,0
208,"Memory Condition",8,0,1,26,0
208,"Memory Condition",8,7,7,15,0
208,"Memory Condition",8,10,10,18,0
208,"Memory Condition",8,6,0,16,0
208,"Memory Condition",8,2,4,49,0
208,"Memory Condition",8,9,7,25,0
208,"Memory Condition",8,1,5,59,1
208,"Memory Condition",8,8,9,33,0
209,"Baseline Condition",8,4,7,60,4
209,"Baseline Condition",8,5,1,73,7
209,"Baseline Condition",8,4,6,22,4
209,"Baseline Condition",8,7,2,46,7
209,"Baseline Condition",8,8,10,24,6
209,"Baseline Condition",8,1,6,17,9
209,"Baseline Condition",8,0,8,30,4
209,"Baseline Condition",8,5,10,38,6
209,"Baseline Condition",8,1,5,36,4
209,"Baseline Condition",8,0,9,11,9
210,"Memory Condition",4,7,0,50,7
210,"Memory Condition",4,8,6,40,6
210,"Memory Condition",4,1,7,25,2
210,"Memory Condition",4,2,4,25,4
210,"Memory Condition",4,5,8,35,4
210,"Memory Condition",4,9,0,45,4
210,"Memory Condition",4,7,5,55,6
210,"Memory Condition",4,5,7,42,4
210,"Memory Condition",4,3,6,30,4
210,"Memory Condition",4,8,5,49,4
212,"Memory Condition",17,0,9,47,7
212,"Memory Condition",17,7,0,32,6
212,"Memory Condition",17,5,2,22,4
212,"Memory Condition",17,0,3,29,6
212,"Memory Condition",17,3,3,41,6
212,"Memory Condition",17,0,10,36,6
212,"Memory Condition",17,5,8,40,4
212,"Memory Condition",17,2,2,24,6
212,"Memory Condition",17,5,3,39,4
212,"Memory Condition",17,1,7,47,6
213,"Baseline Condition",17,6,0,35,2
213,"Baseline Condition",17,6,3,26,0
213,"Baseline Condition",17,7,4,40,0
213,"Baseline Condition",17,3,10,14,0
213,"Baseline Condition",17,9,10,55,0
213,"Baseline Condition",17,4,6,29,0
213,"Baseline Condition",17,3,8,13,0
213,"Baseline Condition",17,6,4,36,0
213,"Baseline Condition",17,0,1,6,0
213,"Baseline Condition",17,0,10,40,0
215,"Baseline Condition",0,5,5,59,6
215,"Baseline Condition",0,9,1,18,6
215,"Baseline Condition",0,6,9,62,6
215,"Baseline Condition",0,3,7,50,6
215,"Baseline Condition",0,2,0,19,6
215,"Baseline Condition",0,3,5,35,6
215,"Baseline Condition",0,5,10,61,5
215,"Baseline Condition",0,3,0,32,6
215,"Baseline Condition",0,8,3,52,4
215,"Baseline Condition",0,3,1,28,5
216,"Memory Condition",11,6,9,68,8
216,"Memory Condition",11,3,7,62,7
216,"Memory Condition",11,4,6,58,6
216,"Memory Condition",11,8,0,52,6
216,"Memory Condition",11,0,0,45,6
216,"Memory Condition",11,7,10,50,6
216,"Memory Condition",11,0,5,53,6
216,"Memory Condition",11,6,8,43,4
216,"Memory Condition",11,0,10,54,6
216,"Memory Condition",11,0,4,43,4
217,"Baseline Condition",4,9,2,57,7
217,"Baseline Condition",4,9,4,35,4
217,"Baseline Condition",4,5,3,33,4
217,"Baseline Condition",4,5,2,53,7
217,"Baseline Condition",4,10,8,65,6
217,"Baseline Condition",4,0,5,32,4
217,"Baseline Condition",4,1,9,40,6
217,"Baseline Condition",4,3,7,52,6
217,"Baseline Condition",4,10,9,34,6
217,"Baseline Condition",4,4,2,33,6
218,"Memory Condition",7,2,0,52,6
218,"Memory Condition",7,2,9,28,2
218,"Memory Condition",7,1,0,50,6
218,"Memory Condition",7,8,6,21,1
218,"Memory Condition",7,7,4,29,2
218,"Memory Condition",7,3,3,64,6
218,"Memory Condition",7,8,10,32,3
218,"Memory Condition",7,7,6,43,3
218,"Memory Condition",7,2,10,38,3
218,"Memory Condition",7,10,10,52,3
219,"Baseline Condition",1,4,9,40,0
219,"Baseline Condition",1,0,8,58,0
219,"Baseline Condition",1,7,10,31,0
219,"Baseline Condition",1,9,1,16,0
219,"Baseline Condition",1,0,3,45,0
219,"Baseline Condition",1,4,8,42,0
219,"Baseline Condition",1,9,5,26,0
219,"Baseline Condition",1,9,10,21,0
219,"Baseline Condition",1,9,8,17,0
219,"Baseline Condition",1,2,5,55,0
220,"Memory Condition",7,7,2,34,5
220,"Memory Condition",7,6,2,54,3
220,"Memory Condition",7,3,4,49,6
220,"Memory Condition",7,10,7,54,7
220,"Memory Condition",7,5,9,36,6
220,"Memory Condition",7,3,6,56,4
220,"Memory Condition",7,6,7,56,3
220,"Memory Condition",7,8,0,9,9
220,"Memory Condition",7,9,3,20,6
220,"Memory Condition",7,9,2,16,6
221,"Baseline Condition",14,10,3,62,4
221,"Baseline Condition",14,7,10,26,7
221,"Baseline Condition",14,10,10,69,6
221,"Baseline Condition",14,6,10,35,3
221,"Baseline Condition",14,7,2,32,6
221,"Baseline Condition",14,0,7,46,8
221,"Baseline Condition",14,5,1,28,6
221,"Baseline Condition",14,2,9,18,8
221,"Baseline Condition",14,10,2,63,6
221,"Baseline Condition",14,8,3,32,8
222,"Memory Condition",3,4,6,27,0
222,"Memory Condition",3,9,5,45,0
222,"Memory Condition",3,7,0,33,0
222,"Memory Condition",3,2,4,50,3
222,"Memory Condition",3,0,6,33,1
222,"Memory Condition",3,6,10,18,4
222,"Memory Condition",3,9,6,31,0
222,"Memory Condition",3,10,2,27,0
222,"Memory Condition",3,8,6,53,0
222,"Memory Condition",3,8,9,30,0
223,"Baseline Condition",16,9,2,13,7
223,"Baseline Condition",16,9,3,34,6
223,"Baseline Condition",16,7,7,42,7
223,"Baseline Condition",16,7,0,23,2
223,"Baseline Condition",16,10,3,21,7
223,"Baseline Condition",16,4,0,57,4
223,"Baseline Condition",16,6,1,41,2
223,"Baseline Condition",16,2,10,38,6
223,"Baseline Condition",16,0,10,53,6
223,"Baseline Condition",16,4,8,58,7
224,"Memory Condition",15,6,0,49,5
224,"Memory Condition",15,0,1,49,5
224,"Memory Condition",15,0,6,50,6
224,"Memory Condition",15,0,3,44,4
224,"Memory Condition",15,3,2,50,6
224,"Memory Condition",15,2,1,50,7
224,"Memory Condition",15,4,4,56,5
224,"Memory Condition",15,10,0,54,6
224,"Memory Condition",15,1,9,46,6
224,"Memory Condition",15,4,0,50,6
225,"Baseline Condition",13,10,8,28,8
225,"Baseline Condition",13,4,2,39,7
225,"Baseline Condition",13,1,3,12,8
225,"Baseline Condition",13,5,6,48,7
225,"Baseline Condition",13,9,5,54,8
225,"Baseline Condition",13,2,4,22,7
225,"Baseline Condition",13,5,8,34,7
225,"Baseline Condition",13,9,6,48,9
225,"Baseline Condition",13,4,7,30,10
225,"Baseline Condition",13,6,4,39,9
226,"Memory Condition",2,5,9,33,3
226,"Memory Condition",2,8,6,58,3
226,"Memory Condition",2,2,0,31,3
226,"Memory Condition",2,2,2,65,3
226,"Memory Condition",2,8,9,26,3
226,"Memory Condition",2,3,2,61,1
226,"Memory Condition",2,6,6,25,2
226,"Memory Condition",2,3,10,65,2
226,"Memory Condition",2,4,8,36,3
226,"Memory Condition",2,8,3,31,2
227,"Baseline Condition",18,10,9,74,10
227,"Baseline Condition",18,3,8,66,7
227,"Baseline Condition",18,0,10,27,6
227,"Baseline Condition",18,9,4,46,6
227,"Baseline Condition",18,10,2,62,2
227,"Baseline Condition",18,1,8,30,3
227,"Baseline Condition",18,6,6,57,7
227,"Baseline Condition",18,10,10,54,6
227,"Baseline Condition",18,1,1,49,6
227,"Baseline Condition",18,5,10,55,4
228,"Memory Condition",1,1,1,37,7
228,"Memory Condition",1,0,2,47,6
228,"Memory Condition",1,3,5,57,8
228,"Memory Condition",1,4,3,28,8
228,"Memory Condition",1,2,5,56,8
228,"Memory Condition",1,1,10,58,8
228,"Memory Condition",1,2,7,65,9
228,"Memory Condition",1,6,1,30,9
228,"Memory Condition",1,6,5,50,6
228,"Memory Condition",1,8,5,46,1
229,"Baseline Condition",13,3,1,53,1
229,"Baseline Condition",13,3,0,52,4
229,"Baseline Condition",13,6,7,39,6
229,"Baseline Condition",13,6,3,52,4
229,"Baseline Condition",13,3,9,23,6
229,"Baseline Condition",13,0,4,61,2
229,"Baseline Condition",13,5,10,23,4
229,"Baseline Condition",13,2,10,20,3
229,"Baseline Condition",13,10,9,85,2
229,"Baseline Condition",13,8,5,50,3
230,"Memory Condition",1,3,2,30,0
230,"Memory Condition",1,2,2,29,0
230,"Memory Condition",1,9,10,47,1
230,"Memory Condition",1,8,2,69,1
230,"Memory Condition",1,7,3,50,1
230,"Memory Condition",1,0,3,38,1
230,"Memory Condition",1,6,3,40,1
230,"Memory Condition",1,5,0,26,1
230,"Memory Condition",1,9,4,72,1
230,"Memory Condition",1,3,7,50,1
231,"Baseline Condition",11,5,10,30,5
231,"Baseline Condition",11,4,8,30,6
231,"Baseline Condition",11,5,6,50,6
231,"Baseline Condition",11,10,1,40,7
231,"Baseline Condition",11,6,9,35,6
231,"Baseline Condition",11,4,5,40,6
231,"Baseline Condition",11,4,0,54,6
231,"Baseline Condition",11,9,5,30,6
231,"Baseline Condition",11,2,5,18,4
231,"Baseline Condition",11,1,1,31,6
232,"Memory Condition",2,9,10,33,8
232,"Memory Condition",2,5,7,46,9
232,"Memory Condition",2,2,0,60,1
232,"Memory Condition",2,2,10,22,8
232,"Memory Condition",2,8,3,72,7
232,"Memory Condition",2,8,9,23,1
232,"Memory Condition",2,0,4,25,10
232,"Memory Condition",2,4,5,40,10
232,"Memory Condition",2,5,4,38,8
232,"Memory Condition",2,8,0,72,9
233,"Baseline Condition",9,10,9,19,6
233,"Baseline Condition",9,6,10,35,6
233,"Baseline Condition",9,9,3,14,1
233,"Baseline Condition",9,0,3,56,8
233,"Baseline Condition",9,9,5,31,3
233,"Baseline Condition",9,3,0,54,7
233,"Baseline Condition",9,4,2,26,3
233,"Baseline Condition",9,10,7,14,6
233,"Baseline Condition",9,6,5,19,0
233,"Baseline Condition",9,10,5,14,0
234,"Memory Condition",6,6,10,58,6
234,"Memory Condition",6,6,5,34,5
234,"Memory Condition",6,4,1,49,4
234,"Memory Condition",6,5,9,53,4
234,"Memory Condition",6,10,0,49,6
234,"Memory Condition",6,6,1,49,6
234,"Memory Condition",6,4,9,55,6
234,"Memory Condition",6,9,3,50,6
234,"Memory Condition",6,3,4,53,6
234,"Memory Condition",6,10,10,54,6
235,"Baseline Condition",5,1,7,22,4
235,"Baseline Condition",5,9,3,27,6
235,"Baseline Condition",5,7,6,40,6
235,"Baseline Condition",5,10,0,45,6
235,"Baseline Condition",5,4,10,7,6
235,"Baseline Condition",5,9,7,17,6
235,"Baseline Condition",5,2,5,36,4
235,"Baseline Condition",5,1,5,30,6
235,"Baseline Condition",5,0,0,26,7
235,"Baseline Condition",5,3,8,49,4
236,"Memory Condition",18,6,1,60,6
236,"Memory Condition",18,5,8,55,6
236,"Memory Condition",18,8,3,27,6
236,"Memory Condition",18,8,2,44,6
236,"Memory Condition",18,4,3,30,1
236,"Memory Condition",18,2,1,35,1
236,"Memory Condition",18,0,10,53,6
236,"Memory Condition",18,6,4,56,6
236,"Memory Condition",18,0,1,30,3
236,"Memory Condition",18,4,9,45,2
237,"Baseline Condition",13,5,7,22,10
237,"Baseline Condition",13,4,6,34,8
237,"Baseline Condition",13,2,8,41,8
237,"Baseline Condition",13,2,1,78,7
237,"Baseline Condition",13,8,6,18,8
237,"Baseline Condition",13,4,0,77,8
237,"Baseline Condition",13,4,5,51,8
237,"Baseline Condition",13,7,5,28,7
237,"Baseline Condition",13,9,10,34,8
237,"Baseline Condition",13,0,2,29,8
238,"Memory Condition",16,10,4,54,6
238,"Memory Condition",16,7,7,53,4
238,"Memory Condition",16,8,1,54,7
238,"Memory Condition",16,10,0,36,6
238,"Memory Condition",16,2,5,32,4
238,"Memory Condition",16,6,6,61,7
238,"Memory Condition",16,4,3,85,10
238,"Memory Condition",16,7,2,53,6
238,"Memory Condition",16,5,2,64,6
238,"Memory Condition",16,4,0,63,7
241,"Baseline Condition",6,2,5,52,8
241,"Baseline Condition",6,3,6,66,7
241,"Baseline Condition",6,5,6,52,7
241,"Baseline Condition",6,10,10,17,7
241,"Baseline Condition",6,8,3,25,4
241,"Baseline Condition",6,9,4,32,4
241,"Baseline Condition",6,0,4,27,7
241,"Baseline Condition",6,7,9,35,6
241,"Baseline Condition",6,2,1,33,6
241,"Baseline Condition",6,5,3,22,6
242,"Memory Condition",18,4,4,30,7
242,"Memory Condition",18,8,10,56,8
242,"Memory Condition",18,1,8,40,4
242,"Memory Condition",18,6,7,56,7
242,"Memory Condition",18,5,1,18,6
242,"Memory Condition",18,9,4,40,5
242,"Memory Condition",18,6,8,49,6
242,"Memory Condition",18,7,6,60,7
242,"Memory Condition",18,3,10,27,4
242,"Memory Condition",18,2,5,35,4
243,"Baseline Condition",5,0,4,32,7
243,"Baseline Condition",5,2,1,53,7
243,"Baseline Condition",5,1,4,61,6
243,"Baseline Condition",5,7,8,29,7
243,"Baseline Condition",5,3,2,70,8
243,"Baseline Condition",5,3,6,54,7
243,"Baseline Condition",5,7,6,40,6
243,"Baseline Condition",5,10,6,19,7
243,"Baseline Condition",5,0,3,32,7
243,"Baseline Condition",5,4,0,52,6
244,"Memory Condition",10,5,9,40,2
244,"Memory Condition",10,4,7,41,2
244,"Memory Condition",10,9,3,20,1
244,"Memory Condition",10,10,4,45,0
244,"Memory Condition",10,4,8,37,2
244,"Memory Condition",10,9,7,25,0
244,"Memory Condition",10,1,0,25,1
244,"Memory Condition",10,7,3,33,1
244,"Memory Condition",10,10,2,45,1
244,"Memory Condition",10,1,10,11,3
245,"Baseline Condition",12,0,0,15,8
245,"Baseline Condition",12,1,6,22,9
245,"Baseline Condition",12,5,10,36,8
245,"Baseline Condition",12,9,4,33,7
245,"Baseline Condition",12,5,3,65,8
245,"Baseline Condition",12,0,4,16,8
245,"Baseline Condition",12,10,9,37,8
245,"Baseline Condition",12,8,1,33,9
245,"Baseline Condition",12,1,9,20,8
245,"Baseline Condition",12,8,7,35,8
246,"Memory Condition",12,4,9,60,3
246,"Memory Condition",12,4,5,38,3
246,"Memory Condition",12,10,1,11,8
246,"Memory Condition",12,10,0,13,7
246,"Memory Condition",12,7,1,25,6
246,"Memory Condition",12,0,6,34,4
246,"Memory Condition",12,2,2,54,4
246,"Memory Condition",12,3,4,37,6
246,"Memory Condition",12,4,0,22,2
246,"Memory Condition",12,2,7,60,7
247,"Baseline Condition",11,7,3,46,2
247,"Baseline Condition",11,1,1,30,2
247,"Baseline Condition",11,10,2,28,3
247,"Baseline Condition",11,9,2,30,1
247,"Baseline Condition",11,10,6,34,3
247,"Baseline Condition",11,3,9,40,3
247,"Baseline Condition",11,0,4,38,2
247,"Baseline Condition",11,5,1,54,3
247,"Baseline Condition",11,3,5,54,3
247,"Baseline Condition",11,4,2,49,3
248,"Memory Condition",5,10,8,57,4
248,"Memory Condition",5,9,2,65,4
248,"Memory Condition",5,8,9,75,4
248,"Memory Condition",5,3,2,31,4
248,"Memory Condition",5,6,5,29,6
248,"Memory Condition",5,0,9,37,7
248,"Memory Condition",5,6,0,40,6
248,"Memory Condition",5,9,9,23,4
248,"Memory Condition",5,9,4,30,3
248,"Memory Condition",5,7,9,25,6
249,"Baseline Condition",15,3,2,31,5
249,"Baseline Condition",15,8,5,31,5
249,"Baseline Condition",15,10,2,11,7
249,"Baseline Condition",15,2,2,42,5
249,"Baseline Condition",15,9,3,14,6
249,"Baseline Condition",15,0,2,32,6
249,"Baseline Condition",15,9,5,30,6
249,"Baseline Condition",15,9,9,42,5
249,"Baseline Condition",15,8,10,29,6
249,"Baseline Condition",15,8,6,30,6
250,"Memory Condition",2,10,4,15,7
250,"Memory Condition",2,5,7,53,6
250,"Memory Condition",2,10,5,22,7
250,"Memory Condition",2,7,1,33,7
250,"Memory Condition",2,8,8,43,7
250,"Memory Condition",2,4,5,42,7
250,"Memory Condition",2,3,2,24,4
250,"Memory Condition",2,6,0,8,4
250,"Memory Condition",2,1,1,17,3
250,"Memory Condition",2,8,1,22,7
251,"Baseline Condition",5,10,5,32,7
251,"Baseline Condition",5,10,0,43,6
251,"Baseline Condition",5,7,9,18,3
251,"Baseline Condition",5,5,9,26,4
251,"Baseline Condition",5,0,3,8,3
251,"Baseline Condition",5,9,5,29,6
251,"Baseline Condition",5,4,4,52,7
251,"Baseline Condition",5,5,8,32,4
251,"Baseline Condition",5,4,1,60,8
251,"Baseline Condition",5,1,6,34,6
252,"Memory Condition",10,8,9,31,2
252,"Memory Condition",10,9,2,36,1
252,"Memory Condition",10,10,3,35,1
252,"Memory Condition",10,6,6,48,1
252,"Memory Condition",10,5,2,60,2
252,"Memory Condition",10,7,1,50,1
252,"Memory Condition",10,6,4,60,1
252,"Memory Condition",10,8,4,28,1
252,"Memory Condition",10,7,8,59,2
252,"Memory Condition",10,8,2,31,1
253,"Baseline Condition",10,5,2,58,2
253,"Baseline Condition",10,10,10,58,3
253,"Baseline Condition",10,8,7,30,3
253,"Baseline Condition",10,5,8,60,6
253,"Baseline Condition",10,4,0,49,1
253,"Baseline Condition",10,6,0,50,4
253,"Baseline Condition",10,3,1,52,2
253,"Baseline Condition",10,0,1,31,3
253,"Baseline Condition",10,2,8,49,6
253,"Baseline Condition",10,0,8,51,8
254,"Memory Condition",14,4,6,43,3
254,"Memory Condition",14,10,7,63,4
254,"Memory Condition",14,3,10,26,3
254,"Memory Condition",14,8,8,64,3
254,"Memory Condition",14,0,6,23,9
254,"Memory Condition",14,2,6,50,7
254,"Memory Condition",14,8,2,40,4
254,"Memory Condition",14,7,4,37,4
254,"Memory Condition",14,0,5,37,4
254,"Memory Condition",14,6,6,46,4
255,"Baseline Condition",8,4,7,33,4
255,"Baseline Condition",8,6,4,28,5
255,"Baseline Condition",8,9,5,17,6
255,"Baseline Condition",8,2,10,30,4
255,"Baseline Condition",8,10,5,20,6
255,"Baseline Condition",8,6,5,29,6
255,"Baseline Condition",8,3,4,40,7
255,"Baseline Condition",8,0,9,35,6
255,"Baseline Condition",8,5,4,30,8
255,"Baseline Condition",8,5,1,41,4
256,"Memory Condition",2,5,1,34,1
256,"Memory Condition",2,5,2,36,2
256,"Memory Condition",2,1,3,53,1
256,"Memory Condition",2,0,8,65,4
256,"Memory Condition",2,0,9,68,1
256,"Memory Condition",2,9,2,23,1
256,"Memory Condition",2,6,3,36,2
256,"Memory Condition",2,9,8,40,2
256,"Memory Condition",2,8,4,31,3
256,"Memory Condition",2,8,3,21,2
259,"Baseline Condition",18,3,4,64,7
259,"Baseline Condition",18,7,3,44,3
259,"Baseline Condition",18,1,3,72,6
259,"Baseline Condition",18,5,7,53,4
259,"Baseline Condition",18,1,9,25,6
259,"Baseline Condition",18,10,2,28,6
259,"Baseline Condition",18,0,5,35,6
259,"Baseline Condition",18,10,7,40,4
259,"Baseline Condition",18,8,3,45,6
259,"Baseline Condition",18,1,1,57,3
260,"Memory Condition",12,9,9,57,0
260,"Memory Condition",12,10,5,34,2
260,"Memory Condition",12,9,0,62,5
260,"Memory Condition",12,8,1,70,2
260,"Memory Condition",12,10,0,54,3
260,"Memory Condition",12,2,8,30,4
260,"Memory Condition",12,4,5,65,7
260,"Memory Condition",12,9,8,32,4
260,"Memory Condition",12,3,4,40,7
260,"Memory Condition",12,4,3,37,3
261,"Baseline Condition",12,7,9,25,8
261,"Baseline Condition",12,4,4,17,9
261,"Baseline Condition",12,2,2,64,9
261,"Baseline Condition",12,2,10,37,6
261,"Baseline Condition",12,3,0,66,6
261,"Baseline Condition",12,8,1,28,6
261,"Baseline Condition",12,0,6,15,7
261,"Baseline Condition",12,3,4,26,6
261,"Baseline Condition",12,0,9,52,6
261,"Baseline Condition",12,9,7,33,6
262,"Memory Condition",8,6,7,54,7
262,"Memory Condition",8,3,4,37,3
262,"Memory Condition",8,10,3,38,1
262,"Memory Condition",8,5,3,54,1
262,"Memory Condition",8,0,10,61,6
262,"Memory Condition",8,9,4,50,2
262,"Memory Condition",8,9,10,60,2
262,"Memory Condition",8,5,9,40,0
262,"Memory Condition",8,10,0,66,6
262,"Memory Condition",8,2,1,33,2
263,"Baseline Condition",7,1,0,47,4
263,"Baseline Condition",7,10,6,42,3
263,"Baseline Condition",7,6,8,55,4
263,"Baseline Condition",7,7,0,32,3
263,"Baseline Condition",7,10,1,41,6
263,"Baseline Condition",7,6,7,42,4
263,"Baseline Condition",7,3,2,44,6
263,"Baseline Condition",7,6,1,37,4
263,"Baseline Condition",7,8,4,50,6
263,"Baseline Condition",7,3,8,29,4
264,"Memory Condition",3,9,9,80,10
264,"Memory Condition",3,8,5,35,1
264,"Memory Condition",3,3,0,57,4
264,"Memory Condition",3,7,4,58,3
264,"Memory Condition",3,7,8,82,8
264,"Memory Condition",3,8,1,52,4
264,"Memory Condition",3,5,3,59,6
264,"Memory Condition",3,7,1,57,2
264,"Memory Condition",3,9,0,39,4
264,"Memory Condition",3,0,9,62,3
265,"Baseline Condition",18,5,4,26,3
265,"Baseline Condition",18,1,5,30,3
265,"Baseline Condition",18,10,4,30,2
265,"Baseline Condition",18,5,9,43,0
265,"Baseline Condition",18,9,1,20,6
265,"Baseline Condition",18,1,7,38,2
265,"Baseline Condition",18,4,2,45,4
265,"Baseline Condition",18,10,5,29,3
265,"Baseline Condition",18,10,7,45,5
265,"Baseline Condition",18,0,5,36,3
266,"Memory Condition",17,10,6,40,4
266,"Memory Condition",17,5,0,29,6
266,"Memory Condition",17,5,1,34,6
266,"Memory Condition",17,0,7,50,6
266,"Memory Condition",17,2,3,44,5
266,"Memory Condition",17,2,0,23,6
266,"Memory Condition",17,9,6,57,6
266,"Memory Condition",17,10,4,52,6
266,"Memory Condition",17,10,5,51,6
266,"Memory Condition",17,1,7,65,4
267,"Baseline Condition",9,3,3,9,7
267,"Baseline Condition",9,9,8,52,8
267,"Baseline Condition",9,3,2,13,6
267,"Baseline Condition",9,6,1,57,8
267,"Baseline Condition",9,3,5,5,9
267,"Baseline Condition",9,7,1,68,8
267,"Baseline Condition",9,7,5,64,7
267,"Baseline Condition",9,10,4,62,9
267,"Baseline Condition",9,5,9,39,7
267,"Baseline Condition",9,0,7,29,7
268,"Memory Condition",19,7,4,25,2
268,"Memory Condition",19,3,3,20,2
268,"Memory Condition",19,1,8,40,1
268,"Memory Condition",19,4,1,33,1
268,"Memory Condition",19,2,10,47,1
268,"Memory Condition",19,7,1,33,0
268,"Memory Condition",19,7,5,40,0
268,"Memory Condition",19,3,1,32,1
268,"Memory Condition",19,8,6,40,1
268,"Memory Condition",19,9,9,55,1
269,"Baseline Condition",6,7,2,34,10
269,"Baseline Condition",6,1,1,25,10
269,"Baseline Condition",6,10,7,85,10
269,"Baseline Condition",6,9,9,29,7
269,"Baseline Condition",6,0,5,85,10
269,"Baseline Condition",6,7,6,29,7
269,"Baseline Condition",6,8,2,25,6
269,"Baseline Condition",6,6,7,35,6
269,"Baseline Condition",6,0,9,57,4
269,"Baseline Condition",6,10,10,31,3
270,"Memory Condition",15,10,8,23,6
270,"Memory Condition",15,3,6,58,7
270,"Memory Condition",15,9,9,31,7
270,"Memory Condition",15,6,2,42,2
270,"Memory Condition",15,4,0,26,3
270,"Memory Condition",15,2,0,23,2
270,"Memory Condition",15,7,8,49,6
270,"Memory Condition",15,5,9,55,8
270,"Memory Condition",15,5,5,53,8
270,"Memory Condition",15,6,1,28,3
271,"Baseline Condition",19,5,1,29,5
271,"Baseline Condition",19,9,6,32,4
271,"Baseline Condition",19,2,9,47,4
271,"Baseline Condition",19,10,7,22,4
271,"Baseline Condition",19,8,5,42,4
271,"Baseline Condition",19,0,7,49,4
271,"Baseline Condition",19,0,3,22,4
271,"Baseline Condition",19,7,10,49,4
271,"Baseline Condition",19,4,10,44,4
271,"Baseline Condition",19,3,1,32,1
272,"Memory Condition",16,9,10,50,3
272,"Memory Condition",16,6,7,32,4
272,"Memory Condition",16,8,7,56,6
